,status,pnl,duration,dd,open,close,entry,exit,ddtms,ddv,created_at,side,tx,txi,opened_at
14,closed,0.0612,19722.0,-0.13675493590343407,1661555880000.0,1662739200000,20141.0,21374.0,1662517440000.0,18451.0,2022-08-03 00:00:00,buy,1h,-3,2022-08-26 23:18:00
15,closed,0.0593,35842.0,-0.18504449990062058,1660891080000.0,1663041600000,21374.0,22640.5,1662517440000.0,18451.0,2022-08-03 00:00:00,buy,1h,-2,2022-08-19 06:38:00
16,closed,0.0085,433.0,-0.02115359348311654,1659631620000.0,1659657600000,22640.5,22833.0,1659636780000.0,22350.0,2022-08-03 00:00:00,buy,15m,-4,2022-08-04 16:47:00
17,closed,0.0061,216.0,-0.012732892216611526,1659486240000.0,1659499200000,22833.0,22972.0,1659488700000.0,22679.5,2022-08-03 00:00:00,buy,1m,-4,2022-08-03 00:24:00
18,closed,0.0059,716.0,-0.029731847466480932,1659513840000.0,1659556800000,23109.5,22972.0,1659528900000.0,23655.0,2022-08-03 00:00:00,sell,1m,-2,2022-08-03 08:04:00
19,closed,0.0053,665.0,-0.023605010926242453,1659516900000.0,1659556800000,23232.5,23109.5,1659528900000.0,23655.0,2022-08-03 00:00:00,sell,1m,2,2022-08-03 08:55:00
20,closed,0.0053,163.0,-0.010631658237382977,1659518220000.0,1659528000000,23356.0,23232.5,1659524760000.0,23479.5,2022-08-03 00:00:00,sell,1m,3,2022-08-03 09:17:00
21,closed,0.0048,5.0,-0.005287720500085631,1659524760000.0,1659525060000,23467.5,23356.0,1659524760000.0,23479.5,2022-08-03 00:00:00,sell,1m,4,2022-08-03 11:06:00
22,closed,0.0073,13.0,-0.00798977309044423,1659528900000.0,1659529680000,23640.5,23467.5,1659528900000.0,23655.0,2022-08-03 00:00:00,sell,15m,2,2022-08-03 12:15:00
23,closed,0.0261,1835.0,-0.05539222943677164,1660181100000.0,1660291200000,24275.0,23640.5,1660221000000.0,24950.0,2022-08-03 00:00:00,sell,15m,3,2022-08-11 01:25:00
24,closed,0.017,268.0,-0.01909371781668383,1660203120000.0,1660219200000,24695.0,24275.0,1660203120000.0,24738.5,2022-08-03 00:00:00,sell,15m,4,2022-08-11 07:32:00
25,closed,0.0291,19248.0,-0.12305133079847909,1661555520000.0,1662710400000,20444.5,21040.0,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1h,-4,2022-08-26 23:12:00
26,closed,0.039,6853.0,-0.05169258920402562,1660945620000.0,1661356800000,21040.0,21860.0,1661029320000.0,20730.0,2022-08-05 00:00:00,buy,1h,-3,2022-08-19 21:47:00
27,closed,0.0224,34162.0,-0.17445190156599552,1660891080000.0,1662940800000,21860.0,22350.0,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1h,-2,2022-08-19 06:38:00
28,closed,0.0049,34643.0,-0.17844023420976468,1660891020000.0,1662969600000,22350.0,22458.5,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1m,-4,2022-08-19 06:37:00
29,closed,0.0024,35843.0,-0.18039267945984364,1660891020000.0,1663041600000,22458.5,22512.0,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1m,-3,2022-08-19 06:37:00
30,closed,0.0085,36083.0,-0.18728802360921465,1660891020000.0,1663056000000,22512.0,22703.0,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1m,-2,2022-08-19 06:37:00
31,closed,0.0084,20298.0,-0.11935856432125089,1659663720000.0,1660881600000,22703.0,22512.0,1660533420000.0,25199.0,2022-08-05 00:00:00,sell,1m,2,2022-08-05 01:42:00
32,closed,0.0083,7080.0,-0.06754613927674756,1659664800000.0,1660089600000,22893.0,22703.0,1659960540000.0,24236.5,2022-08-05 00:00:00,sell,1m,3,2022-08-05 02:00:00
33,closed,0.0035,570.0,-0.023325907482636615,1659666600000.0,1659700800000,22974.0,22893.0,1659679500000.0,23427.0,2022-08-05 00:00:00,sell,1m,4,2022-08-05 02:30:00
34,closed,0.0029,570.0,-0.019717942021415514,1659666600000.0,1659700800000,23041.0,22974.0,1659679500000.0,23427.0,2022-08-05 00:00:00,sell,15m,-2,2022-08-05 02:30:00
35,closed,0.026,1770.0,-0.051885768846838244,1659940200000.0,1660046400000,23655.0,23041.0,1659960540000.0,24236.5,2022-08-05 00:00:00,sell,15m,2,2022-08-08 06:30:00
36,closed,0.0218,715.0,-0.024582540689072077,1659960300000.0,1660003200000,24182.5,23655.0,1659960540000.0,24236.5,2022-08-05 00:00:00,sell,15m,3,2022-08-08 12:05:00
37,closed,0.0147,661.0,-0.03173782694096971,1660193940000.0,1660233600000,24542.5,24182.5,1660221000000.0,24950.0,2022-08-05 00:00:00,sell,15m,4,2022-08-11 04:59:00
38,closed,0.0062,3.0,-0.007986146480594886,1660203120000.0,1660203300000,24695.0,24542.5,1660203120000.0,24738.5,2022-08-05 00:00:00,sell,1h,4,2022-08-11 07:32:00
39,closed,0.033,20205.0,-0.13675493590343407,1661526900000.0,1662739200000,20691.0,21374.0,1662517440000.0,18451.0,2022-08-07 00:00:00,buy,1h,-4,2022-08-26 15:15:00
40,closed,0.0455,34162.0,-0.17428565035465754,1660891080000.0,1662940800000,21374.0,22345.5,1662517440000.0,18451.0,2022-08-07 00:00:00,buy,1h,-3,2022-08-19 06:38:00
41,closed,0.0002,34163.0,-0.17445190156599552,1660891020000.0,1662940800000,22345.5,22350.0,1662517440000.0,18451.0,2022-08-07 00:00:00,buy,1h,-2,2022-08-19 06:37:00
42,closed,0.0147,36083.0,-0.18644590930135144,1660891020000.0,1663056000000,22350.0,22679.5,1662517440000.0,18451.0,2022-08-07 00:00:00,buy,15m,-4,2022-08-19 06:37:00
43,closed,0.0066,20.0,-0.013513217547471474,1660092000000.0,1660093200000,22679.5,22829.5,1660092000000.0,22521.0,2022-08-07 00:00:00,buy,15m,-3,2022-08-10 00:40:00
44,closed,0.0028,20.0,-0.016292478378614483,1660092000000.0,1660093200000,22829.5,22894.0,1660092000000.0,22521.0,2022-08-07 00:00:00,buy,15m,-2,2022-08-10 00:40:00
45,closed,0.0034,66.0,-0.005463291469864832,1659833640000.0,1659837600000,22894.0,22971.5,1659833880000.0,22846.0,2022-08-07 00:00:00,buy,1m,-4,2022-08-07 00:54:00
46,closed,0.0034,35.0,-0.006464575871407355,1659831000000.0,1659833100000,22971.5,22894.0,1659832920000.0,23042.0,2022-08-07 00:00:00,sell,1m,-3,2022-08-07 00:10:00
47,closed,0.0045,2879.0,-0.05506823672811963,1659873660000.0,1660046400000,23076.0,22971.5,1659960540000.0,24236.5,2022-08-07 00:00:00,sell,1m,-2,2022-08-07 12:01:00
48,closed,0.0043,35.0,-0.004810192407696308,1659878700000.0,1659880800000,23176.0,23076.0,1659878700000.0,23187.0,2022-08-07 00:00:00,sell,1m,2,2022-08-07 13:25:00
49,closed,0.0021,47.0,-0.0048541594753192955,1659892380000.0,1659895200000,23224.5,23176.0,1659892380000.0,23288.5,2022-08-07 00:00:00,sell,1m,3,2022-08-07 17:13:00
50,closed,0.0014,1.0,-0.002755710564274796,1659892380000.0,1659892440000,23257.5,23224.5,1659892380000.0,23288.5,2022-08-07 00:00:00,sell,1m,4,2022-08-07 17:13:00
51,closed,0.0017,57.0,-0.00563259163710631,1659906180000.0,1659909600000,23297.5,23257.5,1659906420000.0,23388.5,2022-08-07 00:00:00,sell,15m,2,2022-08-07 21:03:00
52,closed,0.0056,1574.0,-0.04030475372894087,1659937560000.0,1660032000000,23429.5,23297.5,1659960540000.0,24236.5,2022-08-07 00:00:00,sell,15m,3,2022-08-08 05:46:00
53,closed,0.0095,1530.0,-0.03444375680232186,1659940200000.0,1660032000000,23655.0,23429.5,1659960540000.0,24236.5,2022-08-07 00:00:00,sell,15m,4,2022-08-08 06:30:00
54,closed,0.0003,9.0,-0.004016064257028112,1659940200000.0,1659940740000,23662.5,23655.0,1659940260000.0,23750.0,2022-08-07 00:00:00,sell,1h,3,2022-08-08 06:30:00
55,closed,0.0418,1468.0,-0.054410987849973586,1660203120000.0,1660291200000,24695.0,23662.5,1660221000000.0,24950.0,2022-08-07 00:00:00,sell,1h,4,2022-08-11 07:32:00
56,closed,0.033,20205.0,-0.13675493590343407,1661526900000.0,1662739200000,20691.0,21374.0,1662517440000.0,18451.0,2022-08-09 00:00:00,buy,1h,-4,2022-08-26 15:15:00
57,closed,0.0455,34162.0,-0.17428565035465754,1660891080000.0,1662940800000,21374.0,22345.5,1662517440000.0,18451.0,2022-08-09 00:00:00,buy,1h,-3,2022-08-19 06:38:00
58,closed,0.0002,34163.0,-0.17445190156599552,1660891020000.0,1662940800000,22345.5,22350.0,1662517440000.0,18451.0,2022-08-09 00:00:00,buy,1h,-2,2022-08-19 06:37:00
59,closed,0.0162,36323.0,-0.18757430320109197,1660891020000.0,1663070400000,22350.0,22711.0,1662517440000.0,18451.0,2022-08-09 00:00:00,buy,15m,-4,2022-08-19 06:37:00
60,closed,0.0148,440.0,-0.022865324540090246,1660092000000.0,1660118400000,22711.0,23048.0,1660092000000.0,22521.0,2022-08-09 00:00:00,buy,15m,-3,2022-08-10 00:40:00
61,closed,0.0255,1324.0,-0.047133488470488684,1660053360000.0,1660132800000,23048.0,23635.0,1660092000000.0,22521.0,2022-08-09 00:00:00,buy,15m,-2,2022-08-09 13:56:00
62,closed,0.0017,1.0,-0.0021752444510147622,1660011300000.0,1660011360000,23635.0,23675.5,1660011300000.0,23624.0,2022-08-09 00:00:00,buy,15m,2,2022-08-09 02:15:00
63,closed,0.0038,5.0,-0.0059330948874395115,1660011000000.0,1660011300000,23675.5,23765.0,1660011300000.0,23624.0,2022-08-09 00:00:00,buy,1m,-4,2022-08-09 02:10:00
64,closed,0.0028,4.0,-0.00423799932863377,1660003860000.0,1660004100000,23765.0,23832.0,1660003860000.0,23731.0,2022-08-09 00:00:00,buy,1m,-3,2022-08-09 00:11:00
65,closed,0.0028,39.0,-0.004081632653061225,1660004460000.0,1660006800000,23832.0,23765.0,1660005240000.0,23862.0,2022-08-09 00:00:00,sell,1m,-2,2022-08-09 00:21:00
66,closed,0.0035,6.0,-0.006482880161127896,1660135620000.0,1660135980000,23915.0,23832.0,1660135620000.0,23986.5,2022-08-09 00:00:00,sell,1m,2,2022-08-10 12:47:00
67,closed,0.003,1.0,-0.0029897553836504285,1660135620000.0,1660135680000,23986.0,23915.0,1660135620000.0,23986.5,2022-08-09 00:00:00,sell,1m,3,2022-08-10 12:47:00
68,closed,0.0042,2.0,-0.004273326106895689,1660136640000.0,1660136760000,24087.5,23986.0,1660136640000.0,24088.5,2022-08-09 00:00:00,sell,1m,4,2022-08-10 13:04:00
69,closed,0.0061,875.0,-0.03580695381421899,1660181100000.0,1660233600000,24236.5,24087.5,1660221000000.0,24950.0,2022-08-09 00:00:00,sell,15m,4,2022-08-11 01:25:00
70,closed,0.0186,508.0,-0.029439069172529038,1660203120000.0,1660233600000,24695.0,24236.5,1660221000000.0,24950.0,2022-08-09 00:00:00,sell,1h,4,2022-08-11 07:32:00
71,closed,0.033,20205.0,-0.13675493590343407,1661526900000.0,1662739200000,20691.0,21374.0,1662517440000.0,18451.0,2022-08-11 00:00:00,buy,1h,-4,2022-08-26 15:15:00
72,closed,0.0455,34162.0,-0.17428565035465754,1660891080000.0,1662940800000,21374.0,22345.5,1662517440000.0,18451.0,2022-08-11 00:00:00,buy,1h,-3,2022-08-19 06:38:00
73,closed,0.0079,35843.0,-0.180720216686648,1660891020000.0,1663041600000,22345.5,22521.0,1662517440000.0,18451.0,2022-08-11 00:00:00,buy,1h,-2,2022-08-19 06:37:00
74,open,-0.2417,165203.0,-0.329366285888025,1660891020000.0,1670803200000,22521.0,23023.0,1669067520000.0,15440.0,2022-08-11 00:00:00,buy,15m,-4,2022-08-19 06:37:00
75,open,-0.2582,165589.0,-0.33448275862068966,1660867860000.0,1670803200000,23023.0,23200.0,1669067520000.0,15440.0,2022-08-11 00:00:00,buy,15m,-3,2022-08-19 00:11:00
76,closed,0.0114,237.0,-0.01267926779892173,1660766580000.0,1660780800000,23200.0,23463.5,1660766580000.0,23166.0,2022-08-11 00:00:00,buy,15m,-2,2022-08-17 20:03:00
77,open,-0.2721,167659.0,-0.34631668077900085,1660743660000.0,1670803200000,23463.5,23620.0,1669067520000.0,15440.0,2022-08-11 00:00:00,buy,1m,-4,2022-08-17 13:41:00
78,closed,0.007,22.0,-0.009627511981838055,1660304280000.0,1660305600000,23620.0,23786.0,1660304340000.0,23557.0,2022-08-11 00:00:00,buy,1m,-3,2022-08-12 11:38:00
79,closed,0.0034,1.0,-0.004085052896197759,1660263240000.0,1660263300000,23786.0,23867.5,1660263300000.0,23770.0,2022-08-11 00:00:00,buy,1m,-2,2022-08-12 00:14:00
80,closed,0.0074,60.0,-0.008027284448696086,1660258800000.0,1660262400000,23867.5,24043.0,1660259340000.0,23850.0,2022-08-11 00:00:00,buy,1m,2,2022-08-11 23:00:00
81,closed,0.0073,1184.0,-0.04535456164240075,1660176960000.0,1660248000000,24043.0,23867.5,1660221000000.0,24950.0,2022-08-11 00:00:00,sell,1m,3,2022-08-11 00:16:00
82,closed,0.0074,1115.0,-0.03772407769413135,1660181100000.0,1660248000000,24223.0,24043.0,1660221000000.0,24950.0,2022-08-11 00:00:00,sell,1m,4,2022-08-11 01:25:00
83,closed,0.0006,35.0,-0.01060975106303926,1660181100000.0,1660183200000,24236.5,24223.0,1660182660000.0,24480.0,2022-08-11 00:00:00,sell,15m,4,2022-08-11 01:25:00
84,closed,0.0186,508.0,-0.029439069172529038,1660203120000.0,1660233600000,24695.0,24236.5,1660221000000.0,24950.0,2022-08-11 00:00:00,sell,1h,4,2022-08-11 07:32:00
85,closed,0.0419,20445.0,-0.14412283143148716,1661526900000.0,1662753600000,20691.0,21558.0,1662517440000.0,18451.0,2022-08-13 00:00:00,buy,1h,-4,2022-08-26 15:15:00
86,closed,0.0367,34162.0,-0.17445190156599552,1660891080000.0,1662940800000,21558.0,22350.0,1662517440000.0,18451.0,2022-08-13 00:00:00,buy,1h,-3,2022-08-19 06:38:00
87,closed,0.0077,35843.0,-0.180720216686648,1660891020000.0,1663041600000,22350.0,22521.0,1662517440000.0,18451.0,2022-08-13 00:00:00,buy,1h,-2,2022-08-19 06:37:00
88,open,-0.2417,165203.0,-0.3329156855544274,1660891020000.0,1670803200000,22521.0,23145.5,1669067520000.0,15440.0,2022-08-13 00:00:00,buy,15m,-4,2022-08-19 06:37:00
89,open,-0.2621,165638.0,-0.3401145397042482,1660864920000.0,1670803200000,23145.5,23398.0,1669067520000.0,15440.0,2022-08-13 00:00:00,buy,15m,-3,2022-08-18 23:22:00
90,open,-0.2701,167653.0,-0.35489262137544914,1660744020000.0,1670803200000,23398.0,23934.0,1669067520000.0,15440.0,2022-08-13 00:00:00,buy,15m,-2,2022-08-17 13:47:00
91,closed,0.004,1.0,-0.0045568988118770675,1660551240000.0,1660551300000,23934.0,24029.5,1660551240000.0,23920.0,2022-08-13 00:00:00,buy,1m,-4,2022-08-15 08:14:00
92,closed,0.0025,2.0,-0.0035284350352843504,1660547580000.0,1660547700000,24029.5,24090.0,1660547700000.0,24005.0,2022-08-13 00:00:00,buy,1m,-3,2022-08-15 07:13:00
93,closed,0.0047,62.0,-0.011114324670495394,1660546680000.0,1660550400000,24090.0,24203.0,1660549140000.0,23934.0,2022-08-13 00:00:00,buy,1m,-2,2022-08-15 06:58:00
94,closed,0.0053,178.0,-0.009164885747164227,1660496520000.0,1660507200000,24203.0,24332.0,1660500180000.0,24109.0,2022-08-13 00:00:00,buy,1m,2,2022-08-14 17:02:00
95,closed,0.004,14.0,-0.004441260744985674,1660349760000.0,1660350600000,24332.0,24430.0,1660350180000.0,24321.5,2022-08-13 00:00:00,buy,1m,3,2022-08-13 00:16:00
96,closed,0.004,436.0,-0.021987506164721355,1660351440000.0,1660377600000,24430.0,24332.0,1660371360000.0,24867.0,2022-08-13 00:00:00,sell,1m,4,2022-08-13 00:44:00
97,closed,0.002,1.0,-0.002537863282848956,1660352340000.0,1660352400000,24480.0,24430.0,1660352400000.0,24492.0,2022-08-13 00:00:00,sell,15m,3,2022-08-13 00:59:00
98,closed,0.0188,275.0,-0.022508169934640523,1660461900000.0,1660478400000,24950.0,24480.0,1660463400000.0,25031.0,2022-08-13 00:00:00,sell,15m,4,2022-08-14 07:25:00
99,closed,0.0802,23565.0,-0.17445190156599552,1661526900000.0,1662940800000,20691.0,22350.0,1662517440000.0,18451.0,2022-08-15 00:00:00,buy,1h,-4,2022-08-26 15:15:00
100,closed,0.0077,35843.0,-0.180720216686648,1660891020000.0,1663041600000,22350.0,22521.0,1662517440000.0,18451.0,2022-08-15 00:00:00,buy,1h,-3,2022-08-19 06:37:00
101,open,-0.2417,165203.0,-0.3419566560828521,1660891020000.0,1670803200000,22521.0,23463.5,1669067520000.0,15440.0,2022-08-15 00:00:00,buy,15m,-4,2022-08-19 06:37:00
102,open,-0.2721,167659.0,-0.35688103965344886,1660743660000.0,1670803200000,23463.5,24008.0,1669067520000.0,15440.0,2022-08-15 00:00:00,buy,15m,-3,2022-08-17 13:41:00
103,closed,0.0042,45.0,-0.0072587000705130866,1660547700000.0,1660550400000,24008.0,24109.0,1660549140000.0,23934.0,2022-08-15 00:00:00,buy,15m,-2,2022-08-15 07:15:00
104,closed,0.0044,62.0,-0.011645193260654113,1660546680000.0,1660550400000,24109.0,24216.0,1660549140000.0,23934.0,2022-08-15 00:00:00,buy,1m,-4,2022-08-15 06:58:00
105,closed,0.0026,7.0,-0.003809798389587924,1660522080000.0,1660522500000,24216.0,24279.5,1660522260000.0,24187.0,2022-08-15 00:00:00,buy,1m,-3,2022-08-15 00:08:00
106,closed,0.0038,28.0,-0.008944507128936302,1660521720000.0,1660523400000,24279.5,24372.5,1660522620000.0,24154.5,2022-08-15 00:00:00,buy,1m,-2,2022-08-15 00:02:00
107,closed,0.0038,205.0,-0.03787145534298482,1660523700000.0,1660536000000,24372.5,24279.5,1660533420000.0,25199.0,2022-08-15 00:00:00,sell,1m,2,2022-08-15 00:35:00
108,closed,0.0026,149.0,-0.03391117037644887,1660527060000.0,1660536000000,24435.5,24372.5,1660533420000.0,25199.0,2022-08-15 00:00:00,sell,1m,3,2022-08-15 01:31:00
109,closed,0.0042,139.0,-0.03124552393034724,1660527660000.0,1660536000000,24539.0,24435.5,1660533420000.0,25199.0,2022-08-15 00:00:00,sell,1m,4,2022-08-15 01:41:00
110,closed,0.006,112.0,-0.02689596153062472,1660529280000.0,1660536000000,24688.0,24539.0,1660533420000.0,25199.0,2022-08-15 00:00:00,sell,15m,3,2022-08-15 02:08:00
111,closed,0.0137,48.0,-0.020698314970836032,1660533120000.0,1660536000000,25031.0,24688.0,1660533420000.0,25199.0,2022-08-15 00:00:00,sell,15m,4,2022-08-15 03:12:00
112,closed,0.0623,33253.0,-0.17445190156599552,1660945620000.0,1662940800000,21040.0,22350.0,1662517440000.0,18451.0,2022-08-17 00:00:00,buy,1h,-4,2022-08-19 21:47:00
113,closed,0.0147,36083.0,-0.18644590930135144,1660891020000.0,1663056000000,22350.0,22679.5,1662517440000.0,18451.0,2022-08-17 00:00:00,buy,1h,-3,2022-08-19 06:37:00
114,open,-0.247,165209.0,-0.3445684934414399,1660890660000.0,1670803200000,22679.5,23557.0,1669067520000.0,15440.0,2022-08-17 00:00:00,buy,1h,-2,2022-08-19 06:31:00
115,closed,0.0052,13.0,-0.006756756756756757,1660738620000.0,1660739400000,23557.0,23680.0,1660738620000.0,23520.0,2022-08-17 00:00:00,buy,15m,-4,2022-08-17 12:17:00
116,closed,0.0018,1.0,-0.00307718248113645,1660721100000.0,1660721160000,23680.0,23723.0,1660721100000.0,23650.0,2022-08-17 00:00:00,buy,1m,-4,2022-08-17 07:25:00
117,closed,0.0023,1.0,-0.005320379366180893,1660721100000.0,1660721160000,23723.0,23776.5,1660721100000.0,23650.0,2022-08-17 00:00:00,buy,1m,-3,2022-08-17 07:25:00
118,closed,0.0076,1.0,-0.012814626205284467,1660721100000.0,1660721160000,23776.5,23957.0,1660721100000.0,23650.0,2022-08-17 00:00:00,buy,1m,-2,2022-08-17 07:25:00
119,closed,0.0075,224.0,-0.012449267133514184,1660695360000.0,1660708800000,23957.0,23776.5,1660705920000.0,24072.5,2022-08-17 00:00:00,sell,1m,2,2022-08-17 00:16:00
120,closed,0.0015,3.0,-0.0028175481070250867,1660695480000.0,1660695660000,23993.0,23957.0,1660695540000.0,24024.5,2022-08-17 00:00:00,sell,1m,3,2022-08-17 00:18:00
121,closed,0.0022,33.0,-0.0033134664277080813,1660705920000.0,1660707900000,24045.0,23993.0,1660705920000.0,24072.5,2022-08-17 00:00:00,sell,1m,4,2022-08-17 03:12:00
122,pending,,,,,1670803200000,24688.0,24045.0,,,2022-08-17 00:00:00,sell,15m,2,
123,pending,,,,,1670803200000,24910.0,24688.0,,,2022-08-17 00:00:00,sell,15m,3,
124,pending,,,,,1670803200000,25199.0,24910.0,,,2022-08-17 00:00:00,sell,15m,4,
125,closed,0.0176,36323.0,-0.18873524303647196,1660891020000.0,1663070400000,22350.0,22743.5,1662517440000.0,18451.0,2022-08-19 00:00:00,buy,1h,-4,2022-08-19 06:37:00
126,open,-0.2491,165511.0,-0.3316017316017316,1660872540000.0,1670803200000,22743.5,23100.0,1669067520000.0,15440.0,2022-08-19 00:00:00,buy,1h,-3,2022-08-19 01:29:00
127,open,-0.2607,165591.0,-0.33531361659993975,1660867740000.0,1670803200000,23100.0,23229.0,1669067520000.0,15440.0,2022-08-19 00:00:00,buy,1m,-4,2022-08-19 00:09:00
128,pending,,,,,1670803200000,23229.0,23100.0,,,2022-08-19 00:00:00,sell,1m,-3,
129,pending,,,,,1670803200000,23299.0,23229.0,,,2022-08-19 00:00:00,sell,1m,-2,
130,pending,,,,,1670803200000,23403.0,23299.0,,,2022-08-19 00:00:00,sell,1m,2,
131,pending,,,,,1670803200000,23431.0,23403.0,,,2022-08-19 00:00:00,sell,1m,3,
132,pending,,,,,1670803200000,23478.5,23431.0,,,2022-08-19 00:00:00,sell,1m,4,
133,pending,,,,,1670803200000,23650.0,23478.5,,,2022-08-19 00:00:00,sell,15m,-3,
134,pending,,,,,1670803200000,23862.0,23650.0,,,2022-08-19 00:00:00,sell,15m,-2,
135,pending,,,,,1670803200000,24436.5,23862.0,,,2022-08-19 00:00:00,sell,15m,2,
136,pending,,,,,1670803200000,24910.0,24436.5,,,2022-08-19 00:00:00,sell,15m,3,
137,pending,,,,,1670803200000,25199.0,24910.0,,,2022-08-19 00:00:00,sell,15m,4,
138,closed,0.0105,19725.0,-0.11922094660715564,1661526900000.0,1662710400000,20730.0,20948.5,1662517440000.0,18451.0,2022-08-21 00:00:00,buy,1m,-4,2022-08-26 15:15:00
139,closed,0.0034,19.0,-0.00768334165893575,1661155860000.0,1661157000000,20948.5,21019.5,1661156340000.0,20858.0,2022-08-21 00:00:00,buy,1m,-3,2022-08-22 08:11:00
140,closed,0.0061,43.0,-0.013712880650652544,1661155320000.0,1661157900000,21019.5,21148.0,1661156340000.0,20858.0,2022-08-21 00:00:00,buy,1m,-2,2022-08-22 08:02:00
141,closed,0.0061,1918.0,-0.036180689359880114,1661040120000.0,1661155200000,21148.0,21019.5,1661115120000.0,21780.0,2022-08-21 00:00:00,sell,1m,2,2022-08-21 00:02:00
142,closed,0.0042,219.0,-0.00751844146018536,1661041260000.0,1661054400000,21237.0,21148.0,1661050140000.0,21307.0,2022-08-21 00:00:00,sell,1m,3,2022-08-21 00:21:00
143,closed,0.005,1190.0,-0.025568583133210906,1661069400000.0,1661140800000,21343.0,21237.0,1661115120000.0,21780.0,2022-08-21 00:00:00,sell,1m,4,2022-08-21 08:10:00
144,closed,0.0598,40.0,-0.06409595651970201,1663068000000.0,1663070400000,22700.0,21343.0,1663068000000.0,22711.0,2022-08-21 00:00:00,sell,15m,-3,2022-09-13 11:20:00
145,pending,,,,,1670803200000,23020.0,22700.0,,,2022-08-21 00:00:00,sell,15m,-2,
146,pending,,,,,1670803200000,23088.0,23020.0,,,2022-08-21 00:00:00,sell,15m,2,
147,pending,,,,,1670803200000,23922.0,23088.0,,,2022-08-21 00:00:00,sell,15m,3,
148,pending,,,,,1670803200000,24436.5,23922.0,,,2022-08-21 00:00:00,sell,15m,4,
149,pending,,,,,1670803200000,24650.0,24436.5,,,2022-08-21 00:00:00,sell,1h,3,
150,pending,,,,,1670803200000,25199.0,24650.0,,,2022-08-21 00:00:00,sell,1h,4,
151,closed,0.0109,19725.0,-0.11951516308367732,1661526900000.0,1662710400000,20730.0,20955.5,1662517440000.0,18451.0,2022-08-23 00:00:00,buy,15m,-4,2022-08-26 15:15:00
152,closed,0.0039,24.0,-0.005109801311911778,1661232960000.0,1661234400000,20955.5,21038.0,1661233560000.0,20930.5,2022-08-23 00:00:00,buy,1m,-4,2022-08-23 05:36:00
153,closed,0.0036,88.0,-0.010845884247418775,1661232720000.0,1661238000000,21038.0,21114.0,1661235060000.0,20885.0,2022-08-23 00:00:00,buy,1m,-3,2022-08-23 05:32:00
154,closed,0.0064,94.0,-0.017176470588235293,1661232360000.0,1661238000000,21114.0,21250.0,1661235060000.0,20885.0,2022-08-23 00:00:00,buy,1m,-2,2022-08-23 05:26:00
155,closed,0.0038,33.0,-0.0037974683544303796,1661220720000.0,1661222700000,21250.0,21330.0,1661220720000.0,21249.0,2022-08-23 00:00:00,buy,1m,2,2022-08-23 02:12:00
156,closed,0.0098,434.0,-0.030318506825146252,1661215560000.0,1661241600000,21330.0,21538.0,1661235060000.0,20885.0,2022-08-23 00:00:00,buy,1m,3,2022-08-23 00:46:00
157,closed,0.0097,11.0,-0.011017346460384434,1661248140000.0,1661248800000,21538.0,21330.0,1661248140000.0,21565.0,2022-08-23 00:00:00,sell,1m,4,2022-08-23 09:49:00
158,closed,0.0268,77.0,-0.03960442009471631,1662946980000.0,1662951600000,22130.0,21538.0,1662947160000.0,22391.0,2022-08-23 00:00:00,sell,15m,2,2022-09-12 01:43:00
159,closed,0.0251,40.0,-0.026253953908721192,1663068000000.0,1663070400000,22700.0,22130.0,1663068000000.0,22711.0,2022-08-23 00:00:00,sell,15m,-2,2022-09-13 11:20:00
160,pending,,,,,1670803200000,23088.0,22700.0,,,2022-08-23 00:00:00,sell,15m,3,
161,pending,,,,,1670803200000,23581.0,23088.0,,,2022-08-23 00:00:00,sell,15m,4,
162,pending,,,,,1670803200000,23910.0,23581.0,,,2022-08-23 00:00:00,sell,1h,2,
163,pending,,,,,1670803200000,24650.0,23910.0,,,2022-08-23 00:00:00,sell,1h,3,
164,pending,,,,,1670803200000,25199.0,24650.0,,,2022-08-23 00:00:00,sell,1h,4,
165,closed,0.0062,9.0,-0.01200978041998274,1661526900000.0,1661527440000,20730.0,20858.0,1661526960000.0,20607.5,2022-08-25 00:00:00,buy,15m,-4,2022-08-26 15:15:00
166,closed,0.0079,19736.0,-0.12230044715060413,1661526240000.0,1662710400000,20858.0,21022.0,1662517440000.0,18451.0,2022-08-25 00:00:00,buy,15m,-3,2022-08-26 15:04:00
167,closed,0.0157,20220.0,-0.13582501990539084,1661526000000.0,1662739200000,21022.0,21351.0,1662517440000.0,18451.0,2022-08-25 00:00:00,buy,15m,-2,2022-08-26 15:00:00
168,closed,0.0042,30.0,-0.006436116876151389,1661385600000.0,1661387400000,21351.0,21441.5,1661386500000.0,21303.5,2022-08-25 00:00:00,buy,1m,-4,2022-08-25 00:00:00
169,closed,0.0042,1640.0,-0.021497822116060137,1661388000000.0,1661486400000,21441.5,21351.0,1661414760000.0,21810.0,2022-08-25 00:00:00,sell,1m,-3,2022-08-25 00:40:00
170,closed,0.0051,89.0,-0.00909451297717044,1661391060000.0,1661396400000,21551.0,21441.5,1661391300000.0,21636.5,2022-08-25 00:00:00,sell,1m,-2,2022-08-25 01:31:00
